42559         0.00    194.00    562.00     29.10    -93.82    -8
13902         0.00    194.00    562.00     29.12    -60.49    -6
13515         0.00    180.00    562.00     29.20    -54.37    -6
44887         0.00    180.00    562.00     29.57    -45.88    -6
21891         0.00    180.00    562.00     29.98   -179.97   -11
44835         0.00    180.00    562.00     30.16    -40.18    -6
13568         0.00    194.00    562.00     30.75    173.60   -11
51530         0.00    194.00    562.00     30.85   -131.06    -8
51781         0.00    194.00    562.00     30.86   -149.47   -10
41731         0.00    180.00    562.00     30.88    -60.20    -6
51526         0.00    194.00    562.00     30.94   -140.98    -9
44843         0.00    194.00    562.00     31.26    -24.11    -6
52815         0.00    194.00    562.00     31.34    180.00   -11
62556         0.00    180.00    562.00     31.52    -24.63    -6
44846         0.00    180.00    562.00     31.76    -25.45    -6
41506         0.00    180.00    562.00     31.77    -49.89    -6
21580         0.00    180.00    562.00     31.78   -178.97   -11
46561         0.00    194.00    562.00     31.83   -138.60    -9
51778         0.00    194.00    562.00     31.86   -158.91   -11
21547         0.00    180.00    562.00     31.93   -167.85   -11
21575         0.00    180.00    562.00     31.96   -151.45   -10
21898         0.00    180.00    562.00     32.21   -142.03    -9
46623         0.00    194.00    562.00     32.57   -130.98    -8
46621         0.00    194.00    562.00     32.64   -154.79   -10
41706         0.00    180.00    562.00     32.80    -35.61    -6
46559         0.00    194.00    562.00     33.02   -163.37   -11
44768         0.00    180.00    562.00     33.03    -24.92    -6
44891         0.00    180.00    562.00     33.04    -58.33    -6
52679         0.00    194.00    562.00     33.18    171.26   -11
44776         0.00    180.00    562.00     33.34    -26.76    -6
21528         0.00    180.00    562.00     33.47   -169.59   -11
21534         0.00    180.00    562.00     33.61   -138.68    -9
52594         0.00    194.00    562.00     33.71   -155.88   -11
21856         0.00    180.00    562.00     33.74   -172.07   -11
21899         0.00    180.00    562.00     33.83   -155.09   -10
46566         0.00    194.00    562.00     33.89   -147.62   -10
44889         0.00    180.00    562.00     34.10    -44.48    -6
21945         0.00    180.00    562.00     34.23   -172.46   -11
41970         0.00    180.00    562.00     34.26    -70.60    -6
21910         0.00    180.00    562.00     34.34   -154.54   -10
21904         0.00    180.00    562.00     34.54   -178.72   -11
41679         0.00    194.00    562.00     34.72    -60.77    -6
21622         0.00    194.00    562.00     34.73    170.33   -11
21930         0.00    194.00    562.00     34.77   -173.69   -11
21911         0.00    180.00    562.00     34.77   -145.07   -10
21897         0.00    180.00    562.00     34.81   -157.29   -11
44745         0.00    194.00    562.00     34.98    -31.79    -6
44896         0.00    180.00    562.00     35.04    -30.17    -6
52607         0.00    194.00    562.00     35.05    166.70   -11
44873         0.00    180.00    562.00     35.09    -44.73    -6
52907         0.00    194.00    562.00     35.13    163.21    12
43577         0.00    194.00    562.00     35.20    -21.22    -6
21524         0.00    180.00    562.00     35.21   -155.69   -10
44874         0.00    180.00    562.00     35.25    -29.64    -6
44558         0.00    180.00    562.00     35.30    -55.53    -6
41597         0.00    180.00    562.00     35.34    -55.15    -6
21536         0.00    180.00    562.00     35.55   -161.94   -11
52665         0.00    194.00    562.00     35.70   -169.95   -11
41685         0.00    194.00    562.00     35.87    -68.35    -6
44875         0.00    180.00    562.00     35.89    -39.62    -6
21915         0.00    180.00    562.00     35.94   -148.89   -10
21924         0.00    194.00    562.00     36.13   -164.71   -11
46518         0.00    180.00    562.00     36.15   -128.69    -8
46613         0.00    180.00    562.00     36.27   -141.29    -9
21853         0.00    180.00    562.00     36.35   -174.59   -11
46901         0.00    180.00    562.00     36.50   -142.76    -9
41936         0.00    180.00    562.00     36.87    -41.71    -6
21954         0.00    180.00    562.00     37.05    171.50   -11
21525         0.00    180.00    562.00     37.09   -178.93   -11
41590         0.00    180.00    562.00     37.17    -39.35    -6
52601         0.00    194.00    562.00     37.19    159.79    12
44856         0.00    180.00    562.00     37.23    -37.37    -6
44869         0.00    194.00    562.00     37.33    -20.82    -6
44746         0.00    180.00    562.00     37.65    -22.51    -6
44775         0.00    180.00    562.00     37.95    -50.48    -6
21625         0.00    180.00    562.00     38.05   -151.08   -10
21950         0.00    180.00    562.00     38.12    170.88    12
21537         0.00    194.00    562.00     38.43   -149.00   -10
21957         0.00    180.00    562.00     38.44   -173.22   -11
62940         0.00    180.00    562.00     38.51    -17.50    -6
21740         0.00    194.00    562.00     38.72   -160.79   -11
44778         0.00    180.00    562.00     38.76    -20.42    -6
52606         0.00    194.00    562.00     38.80    157.80    12
21544         0.00    180.00    562.00     39.12   -147.16   -10
21895         0.00    180.00    562.00     39.27   -135.25    -9
21538         0.00    180.00    562.00     39.37   -154.85   -10
52841         0.00    194.00    562.00     39.49    169.18    12
21855         0.00    180.00    562.00     39.54   -153.60   -10
21946         0.00    180.00    562.00     39.76   -135.00    -9
21962         0.00    180.00    562.00     39.79    178.37   -11
21952         0.00    180.00    562.00     40.00   -149.54   -10
21926         0.00    194.00    562.00     40.02   -160.92   -11
46770         0.00    180.00    562.00     40.28   -147.23   -10
21965         0.00    194.00    562.00     40.30    169.64    12
52619         0.00    194.00    562.00     40.38    163.45    12
62724         0.00    194.00    562.00     40.43    -22.74    -6
21857         0.00    180.00    562.00     40.58   -151.31   -10
44521         0.00    180.00    562.00     40.60    -27.69    -6
44766         0.00    180.00    562.00     40.82    -25.32    -6
21944         0.00    180.00    562.00     41.03   -160.22   -11
21571         0.00    180.00    562.00     41.06   -165.43   -11
41729         0.00    180.00    562.00     41.28    -40.47    -6
41972         0.00    180.00    562.00     41.30    -29.40    -6
21916         0.00    180.00    562.00     41.34    178.12   -11
21901         0.00    180.00    562.00     41.37   -150.48   -10
21951         0.00    180.00    562.00     41.52   -174.94   -11
21914         0.00    180.00    562.00     41.82   -138.52    -9
42517         0.00    194.00    562.00     42.02    -33.15    -6
47574         0.00    180.00    562.00     42.08    -51.28    -6
52801         0.00    194.00    562.00     42.24    169.25    12
22628         0.00    180.00    562.00     42.52   -153.72   -10
21539         0.00    180.00    562.00     42.55   -130.34    -9
62714         0.00    180.00    562.00     42.81    -25.44    -6
62554         0.00    180.00    562.00     42.86    -16.08    -6
21934         0.00    180.00    562.00     42.99   -170.57   -11
62713         0.00    180.00    562.00     43.29    -43.61    -6
21961         0.00    180.00    562.00     43.29    167.93    12
44904         0.00    180.00    562.00     43.80    -21.96    -6
44857         0.00    180.00    562.00     43.83    -25.82    -6
21925         0.00    180.00    562.00     43.85   -135.49    -9
22623         0.00    180.00    562.00     43.94    177.03    12
46915         0.00    180.00    562.00     44.21   -171.58   -11
44777         0.00    180.00    562.00     44.21    -51.21    -6
21574         0.00    180.00    562.00     44.24   -155.94   -10
47546         0.00    180.00    562.00     44.29    -52.09    -6
21621         0.00    180.00    562.00     44.55   -168.18   -11
44670         0.00    180.00    562.00     44.68    -52.97    -6
47539         0.00    180.00    562.00     44.69    -22.78    -6
47555         0.00    180.00    562.00     44.93    -51.81    -6
44902         0.00    180.00    562.00     45.12    -19.23    -6
62559         0.00    180.00    562.00     45.23    -28.57    -6
46532         0.00    180.00    562.00     45.30   -144.80   -10
44773         0.00    180.00    562.00     45.38     -5.60    -6
21530         0.00    180.00    562.00     46.42   -152.15   -10
47569         0.00    180.00    562.00     46.60    -24.03    -6
44901         0.00    180.00    562.00     46.67    -36.07    -6
47551         0.00    180.00    562.00     47.69    -47.95    -6
47584         0.00    194.00    562.00     47.74    -23.86    -6
47557         0.00    180.00    562.00     47.74    -18.73    -6
44779         0.00    180.00    562.00     47.86    -41.96    -6
47567         0.00    194.00    562.00     48.44    -32.34    -6
47568         0.00    180.00    562.00     48.45    -15.91    -6
46524         0.00    180.00    562.00     48.80   -136.73    -9
44772         0.00    180.00    562.00     48.89    -26.31    -6
21963         0.00    180.00    562.00     49.05    164.07    11
21956         0.00    180.00    562.00     49.14   -179.11   -11
46911         0.00    180.00    562.00     49.28   -130.71    -9
44614         0.00    180.00    562.00     49.84     -7.20    -6
21955         0.00    180.00    562.00     49.91   -168.49   -11
62558         0.00    180.00    562.00     49.92    -11.57    -6
44765         0.00    180.00    562.00     50.04    -30.08    -6
46778         0.00    180.00    562.00     50.23   -172.87   -10
25617         0.00    180.00    562.00     50.41    -33.09    -6
44604         0.00    194.00    562.00     50.60     -7.67    -6
46589         0.00    180.00    562.00     50.72    168.67    11
21527         0.00    180.00    562.00     51.03   -156.54    -9
47560         0.00    180.00    562.00     51.34    -22.47    -6
65602         0.00    180.00    562.00     51.82    -31.06    -6
47562         0.00    180.00    562.00     52.09    -20.54    -6
21893         0.00    180.00    562.00     52.35    175.89   -10
46538         0.00    194.00    562.00     52.76   -132.95    -9
65514         0.00    180.00    562.00     52.96    -24.62    -6
47540         0.00    180.00    562.00     53.19    -21.93    -6
21522         0.00    180.00    562.00     53.23   -171.48   -10
21526         0.00    180.00    562.00     53.40   -174.16   -10
46531         0.00    194.00    562.00     53.54   -148.47    -9
44513         0.00    180.00    562.00     53.71    -10.09    -6
46527         0.00    180.00    562.00     54.18   -147.13    -9
46910         0.00    180.00    562.00     54.31    179.44   -10
46779         0.00    180.00    562.00     54.40   -169.06    -9
46565         0.00    194.00    562.00     54.74   -138.92    -9
46517         0.00    180.00    562.00     55.44   -142.55    -9
46583         0.00    180.00    562.00     55.80   -139.53    -9
21545         0.00    180.00    562.00     56.01   -155.68    -9
46726         0.00    180.00    562.00     56.02    170.26    11
46519         0.00    180.00    562.00     56.73   -150.41    -9
46615         0.00    194.00    562.00     56.92   -156.80    -9
46618         0.00    180.00    562.00     57.20   -174.49    -9
46522         0.00    180.00    562.00     57.62   -151.26    -9
65515         0.00    180.00    562.00     58.27    -36.11    -6
46905         0.00    194.00    562.00     58.35   -141.50    -9
64562         0.00    180.00    562.00     58.39    -39.54    -6
64551         0.00    180.00    562.00     58.46    -38.88    -6
46660         0.00    180.00    562.00     58.84   -151.44    -9
47509         0.00    180.00    562.00     58.91    -40.38    -6
47549         0.00    180.00    562.00     59.74    -16.96    -6
46534         0.00    180.00    562.00     60.24    171.90    11
44515         0.00    180.00    562.00     60.59     -7.92    -6
44761         0.00    180.00    562.00     60.93     -0.02    -7
65599         0.00    180.00    562.00     61.59     -5.81    -6
62513         0.00    180.00    562.00     61.64    -38.73    -6
65596         0.00    180.00    562.00     64.62    -11.72    -6
64526         0.00    180.00    562.00     65.27    -57.27    -6
64560         0.00    180.00    562.00     66.06    -21.51    -6
65519         0.00    180.00    562.00     66.23     -2.94    -7
64524         0.00    180.00    562.00     66.92     13.42    -7
47552         0.00    180.00    562.00     67.38    -63.31    -6
47589         0.00    180.00    562.00     67.39    -63.30    -6
48570         0.00    180.00    562.00     67.93   -176.27    11
65603         0.00    180.00    562.00     68.01    -53.72    -6
48726         0.00    180.00    562.00     68.13   -177.01    11
47573         0.00    194.00    562.00     68.36    -98.99    -7
64666         0.00    180.00    562.00     68.87    -19.15    -7
63646         0.00    180.00    562.00     69.05     11.66    -7
63567         0.00    194.00    562.00     69.20     10.43    -7
48634         0.00    180.00    562.00     70.18   -146.60    -9
48546         0.00    194.00    562.00     70.20   -146.21    -9
48645         0.00    180.00    562.00     70.23   -151.06    -9
44866         0.00    180.00    562.00     70.26     19.56    -9
26545         0.00    180.00    562.00     70.51    -13.68    -7
48549         0.00    194.00    562.00     70.55   -151.91    -9
48552         0.00    194.00    562.00     70.61   -152.43    -9
48633         0.00    180.00    562.00     70.82   -154.00    -9
48642         0.00    180.00    562.00     70.90   -152.82    -9
48731         0.00    180.00    562.00     70.93   -100.54    -7
