PAHO         22.00    187.00    512.00     59.63   -151.50    -9
PAJZ         82.00    187.00    512.00     59.73   -157.26    -9
PAQH         13.00    187.00    512.00     59.75   -161.83    -9
PAIL         49.00    187.00    512.00     59.75   -154.91    -9
PAKI          3.00    187.00    512.00     59.93   -164.03    -9
CYQH        689.00    187.00    512.00     60.11   -128.82    -8
CXQH        690.00    183.00    512.00     60.11   -128.81    -8
PAWD          3.00    187.00    512.00     60.13   -149.41    -9
CWZW        705.00    183.00    512.00     60.17   -132.77    -8
CYZW        705.00    187.00    512.00     60.17   -132.74    -8
PASX         33.00    187.00    512.00     60.48   -151.03    -9
PACV         13.00    187.00    512.00     60.50   -145.50    -9
PAOO         18.00    187.00    512.00     60.53   -165.11    -9
PAEN         29.00    187.00    512.00     60.57   -151.25    -9
PANA          5.00    187.00    512.00     60.68   -161.97    -9
CYXY        706.00    187.00    512.00     60.71   -135.06    -8
CVXY        707.00    183.00    512.00     60.73   -135.10    -8
CWHT        599.00    183.00    512.00     60.77   -137.58    -8
PABE         38.00    187.00    512.00     60.78   -161.84    -9
PATO         29.00    187.00    512.00     60.78   -148.83    -9
PFKW          8.00    187.00    512.00     60.80   -161.43    -9
PPIT          4.00    187.00    512.00     60.90   -162.43    -9
PASV        484.00    187.00    512.00     61.10   -155.58    -9
PAVD         37.00    187.00    512.00     61.13   -146.27    -9
PANC         44.00    187.00    512.00     61.17   -150.02    -9
PALH         22.00    187.00    512.00     61.18   -149.97    -9
PAMR         42.00    187.00    512.00     61.22   -149.85    -9
PAED         65.00    187.00    512.00     61.25   -149.80    -9
PAFR        115.00    187.00    512.00     61.27   -149.65    -9
CYDB        806.00    187.00    512.00     61.36   -139.05    -8
PABV         29.00    187.00    512.00     61.42   -149.52    -9
PAVA         23.00    187.00    512.00     61.54   -165.60    -9
PALG         17.00    187.00    512.00     61.54   -160.34    -9
PAAQ         71.00    187.00    512.00     61.60   -149.08    -9
PARS         16.00    187.00    512.00     61.77   -161.32    -9
PACZ        146.00    187.00    512.00     61.78   -166.03    -9
PADM         31.00    187.00    512.00     61.86   -162.03    -9
PAZK       1002.00    187.00    512.00     61.93   -147.16    -9
CWQF        634.00    193.00    512.00     61.97   -127.22    -7
PASM         95.00    193.00    512.00     62.07   -163.30    -9
PAMO        102.00    187.00    512.00     62.10   -163.68    -9
CXCK        540.00    183.00    512.00     62.12   -136.18    -8
PAGK        481.00    187.00    512.00     62.15   -145.44    -9
CWUM        717.00    183.00    512.00     62.23   -133.35    -8
PATK        109.00    187.00    512.00     62.30   -150.10    -9
PAHX         24.00    187.00    512.00     62.70   -159.56    -9
PAEM          3.00    187.00    512.00     62.77   -164.50    -9
PATL        294.00    187.00    512.00     62.90   -155.97    -9
PAMC        103.00    187.00    512.00     62.95   -155.60    -9
PAOR        525.00    187.00    512.00     62.97   -141.93    -9
PAFS        126.00    187.00    512.00     63.02   -154.36    -9
PAMK         28.00    187.00    512.00     63.49   -162.11    -9
CYMA        503.00    187.00    512.00     63.61   -135.86    -8
PASA         16.00    187.00    512.00     63.68   -170.50    -9
PAIN        524.00    187.00    512.00     63.73   -148.91    -9
PAUN          6.00    187.00    512.00     63.88   -160.80    -9
PAMH        214.00    187.00    512.00     63.90   -152.27    -9
PABI        391.00    187.00    512.00     64.00   -145.72    -9
CWON        370.00    183.00    512.00     64.05   -139.15    -8
PAKV         61.00    187.00    512.00     64.31   -158.72    -9
PFSH          7.00    187.00    512.00     64.37   -161.22    -9
PAOM         11.00    187.00    512.00     64.52   -165.43    -9
PAGL          8.00    187.00    512.00     64.54   -163.04    -9
PANN        110.00    187.00    512.00     64.55   -149.08    -9
PFEL         49.00    187.00    512.00     64.62   -162.27    -9
PAEI        167.00    187.00    512.00     64.67   -147.10    -9
PAWM         82.00    187.00    512.00     64.68   -163.41    -9
PAGA         46.00    187.00    512.00     64.73   -156.93    -9
PARY        199.00    187.00    512.00     64.73   -155.47    -9
UHMA         62.00    187.00    512.00     64.73    177.73    -9
PAEG        268.00    187.00    512.00     64.78   -141.15    -9
PAFA        138.00    187.00    512.00     64.81   -147.87    -9
PAFB        137.00    187.00    512.00     64.83   -147.62    -9
PAKK         37.00    187.00    512.00     64.93   -161.16    -9
PATA         67.00    187.00    512.00     65.17   -152.10    -9
PATE         90.00    187.00    512.00     65.23   -166.33    -9
CYVQ         73.00    187.00    512.00     65.28   -126.80    -7
CNVQ         94.00    183.00    512.00     65.28   -126.75    -7
PFKT         11.00    187.00    512.00     65.33   -166.46    -9
PATC         83.00    187.00    512.00     65.56   -167.92    -9
PAIW          7.00    187.00    512.00     65.62   -168.10    -9
PAHL         67.00    187.00    512.00     65.70   -156.35    -9
