78897         8.00    183.00    511.00     16.27    -61.52    -4
78947         2.00    181.00    511.00     14.02    -61.00    -8
06123         6.00    181.00    511.00     55.32      9.90     0
06124         6.00    181.00    511.00     55.02     10.57     0
06138         4.00    181.00    511.00     54.82     11.00     0
06141         9.00    181.00    511.00     54.83     11.33     0
06149         9.00    181.00    511.00     54.57     11.97     0
06156        13.00    181.00    511.00     55.73     11.60     0
06159        11.00    181.00    511.00     55.75     10.87     0
06168        42.00    181.00    511.00     56.12     12.35     0
06169        12.00    181.00    511.00     56.02     11.28     0
06174        22.00    181.00    511.00     55.39     12.14     0
06181        40.00    181.00    511.00     55.77     12.53     0
06183        14.00    181.00    511.00     55.53     12.71     0
78866         9.00    181.00    511.00     18.05    -63.12    -4
81200         7.00    181.00    511.00      5.82    -55.18    -8
81202         2.00    181.00    511.00      5.95    -57.03    -8
81225        15.00    183.00    511.00      5.45    -55.20    -8
78762       908.00    181.00    511.00      9.98    -84.18    -5
06400         9.00    181.00    511.00     51.08      2.65     0
06428        37.00    181.00    511.00     50.94      3.66     0
06432        63.00    181.00    511.00     50.57      3.83     0
06458       127.00    181.00    511.00     50.75      4.76     0
06465        54.00    181.00    511.00     51.00      5.07     0
06479        64.00    181.00    511.00     51.17      5.47     0
06496       570.00    181.00    511.00     50.47      6.18     0
06407         5.00    181.00    511.00     51.20      2.87     0
06449       192.00    181.00    511.00     50.47      4.45     0
06450        14.00    181.00    511.00     51.20      4.47     0
06451        58.00    181.00    511.00     50.90      4.53     0
06476       557.00    181.00    511.00     50.03      5.40     0
06478       178.00    181.00    511.00     50.65      5.45     0
06490       482.00    181.00    511.00     50.48      5.92     0
01141        26.00    181.00    511.00     68.15     13.62     0
01030       982.00    192.00    511.00     69.34     18.13     0
01136       302.00    192.00    511.00     65.22     11.99     0
01227       405.00    192.00    511.00     62.72      8.77     0
01345       960.00    192.00    511.00     60.71      7.20     0
01357       804.00    181.00    511.00     60.87      8.51     0
01435       989.00    181.00    511.00     59.81      7.21     0
01461      1803.00    181.00    511.00     59.84      8.65     0
76856         4.00    181.00    511.00     15.67    -96.50    -6
01013         9.00    181.00    511.00     78.06     13.61     0
01336       328.00    192.00    511.00     60.64      6.22     0
01363       797.00    181.00    511.00     60.41      8.52     0
01429      1010.00    192.00    511.00     59.83      6.73     0
01018       436.00    192.00    511.00     69.23     16.00     0
01229       625.00    192.00    511.00     62.51      6.87     0
08330       192.00    181.00    511.00     38.88     -6.82     0
78388         3.00    181.00    511.00     18.50    -77.92    -5
07020        12.00    181.00    511.00     49.72     -1.93     0
07650        32.00    181.00    511.00     43.45      5.23     0
07747        47.00    181.00    511.00     42.73      2.87     0
07005        77.00    181.00    511.00     50.13      1.83     0
07015        52.00    181.00    511.00     50.57      3.10     0
07027        67.00    181.00    511.00     49.18     -0.45     0
07037       157.00    181.00    511.00     49.38      1.18     0
07072        95.00    181.00    511.00     49.20      4.15     0
07110        99.00    181.00    511.00     48.45     -4.42     0
07130        43.00    181.00    511.00     48.07     -1.73     0
07139       144.00    181.00    511.00     48.43      0.10     0
07146       161.00    181.00    511.00     48.75      2.11     0
07149        90.00    181.00    511.00     48.72      2.38     0
07168       118.00    181.00    511.00     48.33      4.01     0
07180       212.00    181.00    511.00     48.68      6.22     0
07181       351.00    181.00    511.00     48.58      5.97     0
07190       153.00    181.00    511.00     48.55      7.63     0
07207        43.00    181.00    511.00     47.30     -3.17     0
07222        27.00    181.00    511.00     47.15     -1.60     0
07240       112.00    181.00    511.00     47.45      0.73     0
07249       125.00    181.00    511.00     47.98      1.78     0
07255       166.00    181.00    511.00     47.05      2.37     0
07280       227.00    181.00    511.00     47.27      5.08     0
07299       271.00    181.00    511.00     47.60      7.52     0
07314        22.00    181.00    511.00     46.05     -1.42     0
